RLP,RLP_Name,EUNIS,EUNIS_angepasst,EUNIS_Name,EUNIS_Name_deutsch,LRT1,LRT2,LRT3,Qualifier_EUNIS_RLP,EAGLE_Biotic_Vegetation,EAGLE_vegetationType,EAGLE_water,EAGLE_MowingTypeValue,EAGLE_GrazingTypeValue,EAGLE_leafFormValue,EAGLE_Trees,EAGLE_wetness,NATFLO_wetness,NATFLO_species_richness,NATFLO_immature_soil,NATFLO_hydromorphic,NATFLO_acidity,NATFLO_saline,NATFLO_heavy_metal,NATFLO_depression,NATFLO_slope,EUNIS_substrate_type,NATFLO_root_penetration,NATFLO_geological_characteristics,EUNIS_geomorphology,NATFLO_slope_position,NATFLO_rows,NATFLO_bog,NATFLO_bosk,NATFLO_usage_intensity,NATFLO_usage,NATFLO_minHeight,NATFLO_maxHeight,NATFLO_geometry,EUNIS_dominant_plant_species,EAGLE_water_regime,EUNIS_water_regime,NATFLO_exposition,NATFLO_trophic_level,adjacency,NATFLO_temperature,NATFLO_minTreeCover,NATFLO_minShrubCover,NATFLO_minVegCover,NATFLO_minOpenSoilCov,EUNIS_altitude_zone,NATFLO_homogeneity,NATFLO_biomass,NATFLO_line_structures,NATFLO_cultivated
CC1,Bodensaures Kleinseggenried,D2.22,D2.22,"Black, white, and star sedge fens","Braunsegggensuempfe (C. nirga, C. canescens, C. echinata)",,,,congruent,1,graminaceous,,,,,0,saturated ground,very_wet,,0,1,acid,0,0,1,,waterlogged peat,,peat,blanket bog,,0,1,0,,,,0.5,,small sedge,,waterlogged,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,0
CA3,"Uebergangs-, Zwischenmoor, Quellmoor",D2.3,D2.3,Transition mires an quaking bogs,Uebergangs-und Schwingrasenmoore,7140,,,congruent,1,lichens_mosses/dwarf_shrub,,,,,0,saturated ground,very_wet,,0,1,acid,0,0,1,,waterlogged peat,,peat,blanket bog,,0,1,0,,,,0.5,,Sphagnum moss,,waterlogged,,dystrophic,,,,,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,0
CC4,Kalk-Binsensumpf,D4.1,D4.1,"Rich fens, including eutrophic tall-herb fens and calcareous flushes and soaks",Basenreiche Suempfe und kalkhaltige Quellmoore,7230,,,includedIn,1,graminaceous,,,,,0,saturated ground,very_wet,species_rich,0,1,alkaline,0,0,1,,waterlogged peat,,peat,blanket bog,,0,1,0,,,,0.5,,rush,,waterlogged,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,0
CC2,Kalk-Kleinseggenried,D4.135,D4.135,Northern Davall sedge fens,Nördliche Davallseggenmoore,7230,,,congruent,1,graminaceous,,,,,0,saturated ground,very_wet,species_rich,0,1,alkaline,0,0,1,,waterlogged peat,,peat,blanket bog,,0,1,0,,,,0.5,,small sedge,,waterlogged,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,0
CF0,Roehrichtbestand,D5.1,D5.1,Reedbeds rmally without free-standing water,"Roehrichte, in der Regel nicht im stehenden Wasser",,,,congruent,1,reed,,,,,0,saturated ground,very_wet,species_poor,0,1,,0,0,1,flat,waterlogged peat,,,blanket bog,,0,0,0,,,1,,,,,waterlogged,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,1,,0,0
CF1,Roehrichtbestand niedrigwuechsiger Arten,D5.1,D5.1,Reedbeds rmally without free-standing water,"Roehrichte, in der Regel nicht im stehenden Wasser",,,,includedIn,1,reed,,,,,0,saturated ground,very_wet,species_poor,0,1,,0,0,1,flat,waterlogged peat,,,blanket bog,,0,0,0,,,1,,,,,waterlogged,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,0
CF4,Bachroehricht,D5.1,D5.1,Reedbeds rmally without free-standing water,"Roehrichte, in der Regel ohne stehendes Wasser",,,,includedIn,1,reed,,,,,0,saturated ground,very_wet,species_poor,0,1,,0,0,1,,waterlogged peat,,,blanket bog,,0,0,0,,,1,,,,,waterlogged,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,0
CD0,Grossseggenried,D5.2,D5.2,Beds of large sedges rmally without free-standing water,"Grossseggenriede, in der Regel ohne stehendes Wasser",,,,congruent,1,reed,,,,,0,saturated ground,very_wet,species_poor,0,1,,0,0,1,flat,waterlogged peat,,,blanket bog,,0,0,0,,,1,,,big sedge,,waterlogged,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,1,,0,0
CD1,Rasen-Grossseggenried,D5.2,D5.2,Beds of large sedges rmally without free-standing water,"Grossseggenriede, in der Regel ohne stehendes Wasser",,,,includedIn,1,reed,,,,,0,saturated ground,very_wet,species_poor,0,1,,0,0,1,flat,waterlogged peat,,,blanket bog,,0,0,0,,,1,,,big sedge,,waterlogged,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,1,,0,0
CD2,Bulten-Grossseggenried,D5.2,D5.2,Beds of large sedges rmally without free-standing water,"Grossseggenriede, in der Regel ohne stehendes Wasser",,,,includedIn,1,reed,,,,,0,saturated ground,very_wet,species_poor,0,1,,0,0,1,flat,waterlogged peat,,,blanket bog,,0,0,0,,,1,,,big sedge,,waterlogged,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,0
CF3,Schneidenroehricht,D5.24,D5.24,Fen beds of great fen sedge ([Cladium]),Sumpf-Schneiden-Roehrichte,7210,,,congruent,1,reed,,,,,0,saturated ground,very_wet,,0,1,neutral/alkaline,0,0,1,flat,waterlogged peat,,calcareous,blanket bog,,0,0,0,,,1,,,Cladium,,waterlogged,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,0
CC3,Bodensaurer Binsensumpf,D5.3,D5.3,Swamps and marshes dominated by soft rush or other large rushes,Sümpfe und Moore dominiert von Flatterbinse (Juncus effusus) oder weiteren großen Binsenarten (Juncus ssp.) ,,,,congruent,1,graminaceous,,,,,0,saturated ground,very_wet,,0,1,acid,0,0,1,,waterlogged peat,,peat,blanket bog,,0,1,0,,,,0.5,,rush,,waterlogged,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,0
EF0,Salzrasen,D6.1,D6.1,Inland saltmarshes,Binnensalzstellen,1340,,,congruent,1,graminaceous/herbaceous,,,,,0,saturated ground,wet,,0,1,,1,0,0,,,,,,,0,0,0,,,,0.5,,,,intermittent desiccation,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,0
DD5,Sandsteppenrasen,E1.12,E1.12,Euro-Siberian pioneer calcareous sand swards,Euro-Sibirische Kalksandpionierrasen,6120,,,congruent,1,graminaceous/herbaceous,,natural,,,0,,dry,species_rich,1,0,alkaline,0,0,0,,sandy soils,flat,calcareous/siliceous,inland sand dune,slope,0,0,0,low,,,1,,,,arid,,,,,,,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,0
DD6,subkontinentaler Halbtrocken- und Steppenrasen,E1.22,E1.22,Arid subcontinental steppic grassland,Trockenes subkontinentales Steppen-Grasland,6240,,,congruent,1,graminaceous/herbaceous,,natural,,,0,,dry,species_rich,1,0,alkaline,0,0,0,,limestone,flat,calcareous,,slope,0,0,0,low,,,1,,Stipa,,arid,,,,,,,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,0
DD0,"Kalkhalbtrockenrasen, Kalkmagerrasen",E1.26,E1.26,Sub-Atlantic semi-dry calcareous grassland,Subatlantische Kalkhalbtrockenrasen,6210,,,congruent,1,graminaceous/herbaceous,,natural,,,0,,dry,species_rich,1,0,alkaline,0,0,0,?,limestone,flat,calcareous,,slope,0,0,0,low,,,1,,Bromus/Koeleria,,arid,,,,,,,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,0
DD1,Enzian-Schillergrasrasen,E1.262,E1.262,medium European [Bromus erectus] semidry graminaceouss,Mitteleuropaeische Trespenhalbtrockenrasen,6210,,,includedIn,1,graminaceous/herbaceous,,natural,extensive,,0,,dry,species_rich,1,0,alkaline,0,0,0,?,limestone,flat,calcareous,,slope,0,0,0,low,grazing,,1,,Koeleria,,arid,,,,,,,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,1
DD2,Trespen-Halbtrockenrasen,E1.262,E1.262,medium European [Bromus erectus] semidry graminaceouss,Mitteleuropaeische Trespenhalbtrockenrasen,6210,,,includedIn,1,graminaceous/herbaceous,,natural,,,0,,dry,species_rich,1,0,alkaline,0,0,0,?,limestone,flat,calcareous,,slope,0,0,0,low,,,1,,Bromus,,arid,,,,,,,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,0
HE5,Deich mit Halbtrockenrasen,E1.262,E1.262,medium European [Bromus erectus] semidry graminaceouss,Mitteleuropaeische Trespenhalbtrockenrasen,6210,,,includedIn,1,graminaceous/herbaceous,,extensive,,,0,,dry,species_rich,1,0,alkaline,0,0,0,?,,flat,calcareous,,slope,0,0,0,low,mowing/grazing,,1,linear,,,arid,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,1
DD4,Kalktrockenrasen,E1.27,E1.27,Sub-Atlantic very dry calcareous grassland,Subatlantische Kallktrockenrasen,6210,,,congruent,1,graminaceous/herbaceous,,natural,,,0,,dry,species_rich,1,0,alkaline,0,0,0,?,limestone,flat,calcareous,,slope,0,0,0,low,,,1,,,,arid,,,,,,,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,0
DC4,Rheinischer Glanzlieschgrasrasen,E1.28,E1.28,Central European calcaro-siliceous grassland,Mitteleuropaeische Kalk- und Silikatmagerrasen,6210,,,congruent,1,graminaceous/herbaceous,,natural,,,0,,dry,species_rich,1,0,alkaline,0,0,0,?,volcanic lava,flat,calcareous/siliceous,,slope,0,0,0,low,,,1,,,,arid,,,,,,,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,0
DC0,Silikattrockenrasen,E1.7,E1.7,n-Mediterranean dry acid and neutral closed grassland,Nicht mediterrane Silikatmagerrasen,,,,congruent,1,graminaceous/herbaceous,,natural,,,0,,dry,,1,0,acid,0,0,0,,sandy soils,flat,siliceous,,,0,0,0,low,,,0.5,,,,arid,,,,,,,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,0
DC1,sukkulentenreicher Silikattrockenrasen,E1.7,E1.7,n-Mediterranean dry acid and neutral closed grassland,Nicht mediterrane Silikatmagerrasen,,,,includedIn,1,graminaceous/herbaceous,,natural,,,0,,dry,,1,0,acid,0,0,0,,sandy soils,flat,siliceous,,,0,0,0,low,,,0.5,,,,arid,,,,,,,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,0
DF0,Borstgrasrasen,E1.71,E1.71,Mat-grass swards,Borstgrasrasen,6230,,,congruent,1,graminaceous/herbaceous,,natural,,,0,,dry,,1,0,acid,0,0,0,,,flat,calcareous/siliceous,,,0,0,0,low,,,0.5,,Nardus,,intermittent desiccation,,,,,,,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,0
DC3,Straussgrasrasen,E1.72,E1.72,Bent - fescue grassland,Straussgrasrasen (Agrostis-Festuca),2330,,,includedIn,1,graminaceous/herbaceous,,natural,,,0,,dry,species_poor,1,0,acid,0,0,0,,sandy soils,flat,siliceous,,,0,0,0,low,,,0.5,,Agrostis,,arid,,,,,,,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,0
DC2,Silbergrasflur,E1.93,E1.93,Grey hair grass ([Corynephorus]) grassland,Silbergrasfluren,2330,,,congruent,1,graminaceous/herbaceous,,natural,,,0,,dry,species_poor,1,0,acid,0,0,0,,sandy soils,flat,siliceous,inland sand dune,,0,0,0,low,,,0.5,,Corynephorus,,arid,,,,,,,Vegetation cover below 30%,Bare ground significant (exceeds 30%),,0,,0,0
DE0,Schwermetallrasen,E1.B,E1.B,Heavy-metal grassland,Schwermetallrasen,6130,,,congruent,1,graminaceous/herbaceous,,natural,,,0,,dry,,0,0,,0,1,0,,,flat,,,,0,0,0,low,,,1,,,,,,,,,,,Vegetation cover below 30%,Bare ground significant (exceeds 30%),,0,,0,0
ED0,Magergruenland,E2,E2,Mesic grasslands,(Wirtschafts-)Gruenland mittlerer Standorte,,,,includedIn,1,graminaceous/herbaceous,,medium,,,0,,mesic,species_rich,0,0,,0,0,0,?,,flat,,,slope,0,0,0,medium,mowing/grazing,,1,,,,intermittent desiccation,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,1
HE4,Deich mit Extensivgruenland,E2,E2,Mesic grasslands,(Wirtschafts-)Gruenland mittlerer Standorte,,,,includedIn,1,graminaceous/herbaceous,,extensive,extensive,,0,,mesic,species_rich,0,0,,0,0,0,?,,flat,,,slope,0,0,0,low,mowing/grazing,,1,linear,,,intermittent desiccation,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,planar/collinar,0,,0,1
EB0,Fettweide,E2.1,E2.1,Permanent mesotrophic pastures and aftermath-grazed meadows,Mesotrophe Dauerweiden und -maehweiden,,,,includedIn,1,graminaceous,,,intensive,,0,,mesic,species_poor,0,0,,0,0,0,,,deep,,,,0,0,0,high,grazing,,1,rectangular,Lolium/Trifolium,,intermittent desiccation,,mesotrophic,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,1
EB2,frische bis maessig trockene Maehweide,E2.1,E2.1,Permanent mesotrophic pastures and aftermath-grazed meadows,Mesotrophe Dauerweiden und -maehweiden,6520,,,includedIn,1,graminaceous,,,extensive,,0,,mesic,,0,0,,0,0,0,,,deep,,,,0,0,0,medium,grazing,,1,rectangular,Lolium,,intermittent desiccation,,mesotrophic,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,1
ED2,Magerweide,E2.1,E2.1,Permanent mesotrophic pastures and aftermath-grazed meadows,Mesotrophe Dauerweiden und -maehweiden,,,,includedIn,1,graminaceous/herbaceous,,,extensive,,0,,mesic,species_rich,0,0,,0,0,0,?,,flat,,,slope,0,0,0,medium,grazing,,1,,,,intermittent desiccation,,mesotrophic,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,1
EA1,"Fettwiese, Flachlandausbildung (Glatthaferwiese)",E2.22,E2.22,Sub-Atlantic lowland hay meadows,Subatlantische Flachland-Mähwiesen,6510,,,congruent,1,graminaceous/herbaceous,,medium,,,0,,mesic,,0,0,,0,0,0,,,deep,,,,0,0,0,medium,mowing,,1,rectangular,Arrhenatherum,,intermittent desiccation,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,planar/collinar,1,,0,1
ED1,Magerwiese,E2.221,E2.221,Xero-mesophile medio-European lowland hay meadows,Trockene magere Flachlandmaehwiesen,6510,,,congruent,1,graminaceous/herbaceous,,medium,,,0,,mesic,species_rich,0,0,,0,0,0,?,,flat,,,slope,0,0,0,medium,mowing,,1,,,,intermittent desiccation,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,planar/collinar,1,,0,1
EA2,"Fettwiese, Mittelgebirgsausbildung (Goldhaferwiese)",E2.3,E2.3,Mountain hay meadows,Berg-Maehwiesen,6520,,,congruent,1,graminaceous/herbaceous,,medium,,,0,,mesic,,0,0,,0,0,0,,,deep,,,,0,0,0,medium,mowing,,1,rectangular,Trisetum/Arrhenatherum,,intermittent desiccation,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,submontane/montane,1,,0,1
EA0,Fettwiese,E2.6,E2.6,"Agriculturally-improved, re-seeded and heavily fertilised grassland, including sports fields and grass lawns","Landwirtschaftlich intensivierte, stark geduengte Wiesen und Neueinsaaten, einschliesslich Sportplaetze und Rasenflaechen",,,,includedIn,1,graminaceous,,intensive,,,0,,mesic,species_poor,0,0,,0,0,0,,,deep,,,,0,0,0,high,mowing,,1,rectangular,,,intermittent desiccation,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,1,,0,1
EA3,"Fettwiese, Neueinsaat",E2.6,E2.6,"Agriculturally-improved, re-seeded and heavily fertilised grassland, including sports fields and grass lawns","Landwirtschaftlich intensivierte, stark geduengte Wiesen und Neueinsaatan, einschliesslich Sportplaetze und Rasenflaechen",,,,includedIn,1,graminaceous,,intensive,,,0,,mesic,species_poor,0,0,,0,0,0,,,deep,,,,0,0,0,very_high,mowing,,1,rectangular,,,intermittent desiccation,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,1,,0,1
EB1,"Fettweide, Neueinsaat",E2.6,E2.6,"Agriculturally-improved, re-seeded and heavily fertilised grassland, including sports fields and grass lawns","Landwirtschaftlich intensivierte, stark geduengte Wiesen und Neueinsaatan, einschliesslich Sportplaetze und Rasenflaechen",,,,includedIn,1,graminaceous,,,intensive,,0,,mesic,species_poor,0,0,,0,0,0,,,deep,,,,0,0,0,very_high,grazing,,1,rectangular,,,intermittent desiccation,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,1,,0,1
HE3,Deich mit Intensivgruenland,E2.6,E2.6,"Agriculturally-improved, re-seeded and heavily fertilised grassland, including sports fields and grass lawns","Landwirtschaftlich intensivierte, stark geduengte Wiesen und Neueinsaatan, einschliesslich Sportplaetze und Rasenflaechen",,,,includedIn,1,graminaceous,,intensive,intensive,,0,,mesic,species_poor,0,0,,0,0,0,,,deep,,,slope,0,0,0,high,mowing/grazing,,1,linear,,,intermittent desiccation,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,planar/collinar,0,,0,1
HM4,"Trittrasen, Rasenplatz, Parkrasen",E2.6,E2.6,"Agriculturally-improved, re-seeded and heavily fertilised grassland, including sports fields and grass lawns","Landwirtschaftlich intensivierte, stark geduengte Wiesen und Neueinsaatan, einschliesslich Sportplaetze und Rasenflaechen",,,,includedIn,1,graminaceous,,intensive,,,0,,mesic,species_poor,0,0,,0,0,0,flat,,deep,,,,0,0,0,very_high,mowing,,0.1,rectangular,,,intermittent desiccation,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,1,,0,1
HM7,Nutzrasen,E2.6,E2.6,"Agriculturally-improved, re-seeded and heavily fertilised grassland, including sports fields and grass lawns","Landwirtschaftlich intensivierte, stark geduengte Wiesen und Neueinsaatan, einschliesslich Sportplaetze und Rasenflaechen",,,,includedIn,1,graminaceous,,,,,0,,,species_poor,0,0,,0,0,0,,,deep,,,,0,0,0,very_high,,,0.1,rectangular,,,,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,1,,0,1
HM4b,Rasenplatz,E2.63,E2.63,Turf sports fields,Sportrasenplätze,,,,congruent,1,graminaceous,,intensive,,,0,,mesic,species_poor,0,0,,0,0,0,flat,,deep,,,,0,0,0,very_high,mowing,,0.1,rectangular,,,intermittent desiccation,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,1,,0,1
HU3,Sportrasen,E2.63,E2.63,Turf sports fields,Sportrasenplätze,,,,congruent,1,graminaceous,,intensive,,,0,,mesic,species_poor,0,0,,0,0,0,flat,,deep,,,,0,0,0,very_high,mowing,,0.1,rectangular,,,intermittent desiccation,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,1,,0,1
HM4c,Parkrasen,E2.64,E2.64,Park lawns,Parkrasen,,,,congruent,1,graminaceous,,intensive,,,0,,mesic,,0,0,,0,0,0,,,deep,,,,0,0,0,very_high,,,0.1,rectangular,,,intermittent desiccation,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,1,,0,1
EE0,Gruenlandbrache,E2.7,E2.7,Unmanaged mesic grassland,Nicht bewirtschaftetes mittleres Gruenland,,,,includedIn,1,graminaceous,,natural,,,0,,mesic,,0,0,,0,0,0,,,deep,,,,0,0,0,,,,1,,,,intermittent desiccation,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,0
EE1,brachgefallene Fettwiese,E2.7,E2.7,Unmanaged mesic grassland,Nicht bewirtschaftetes mittleres Gruenland,6510,,,includedIn,1,graminaceous,,natural,,,0,,mesic,species_poor,0,0,,0,0,0,,,deep,,,,0,0,0,,,,1,rectangular,,,intermittent desiccation,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,0
EE2,brachgefallene Fettweide,E2.7,E2.7,Unmanaged mesic grassland,Nicht bewirtschaftetes mittleres Gruenland,,,,includedIn,1,graminaceous,,natural,,,0,,mesic,species_poor,0,0,,0,0,0,,,deep,,,,0,0,0,,,,1,rectangular,,,intermittent desiccation,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,0
EE4,brachgefallenes Magergruenland,E2.7,E2.7,Unmanaged mesic grassland,Nicht bewirtschaftetes mittleres Gruenland,6510,,,includedIn,1,graminaceous,,natural,,,0,,mesic,,0,0,,0,0,0,?,,flat,,,slope,0,0,0,,,,1,,,,intermittent desiccation,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,0
EE5,gering bis maessig verbuschte Gruenlandbrache,E2.7,E2.7,Unmanaged mesic grassland,Nicht bewirtschaftetes mittleres Gruenland,,,,includedIn,1,graminaceous,,natural,,,0,,mesic,species_poor,0,0,,0,0,0,,,deep,,,,0,0,0,,,,1,,,,intermittent desiccation,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,0
HC2,Gruenlandrain,E2.7,E2.7,Unmanaged mesic grassland,Nicht bewirtschaftetes mittleres Gruenland,,,,includedIn,1,graminaceous,,natural,,,0,,mesic,,0,0,,0,0,0,,,,,,,0,0,0,,,,1,linear,,,intermittent desiccation,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,1
KC1,"Saumstreifen des Dauergruenl., Weidezaununterwuchs",E2.7,E2.7,Unmanaged mesic grassland,Nicht bewirtschaftetes mittleres Gruenland,,,,includedIn,1,graminaceous,,natural,,,0,,mesic,,0,0,,0,0,0,,,,,,,0,0,0,,,,1,linear,,,intermittent desiccation,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,1
KC1a,Fettgruenland-Saum,E2.7,E2.7,Unmanaged mesic grassland,Nicht bewirtschaftetes mittleres Gruenland,,,,includedIn,1,graminaceous,,natural,,,0,,mesic,species_poor,0,0,,0,0,0,,,deep,,,,0,0,0,,,,1,linear,,,intermittent desiccation,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,1
KC1b,Magergruenland-Saum,E2.7,E2.7,Unmanaged mesic grassland,Nicht bewirtschaftetes mittleres Gruenland,,,,includedIn,1,graminaceous/herbaceous,,natural,,,0,,mesic,species_rich,0,0,,0,0,0,,,flat,,,,0,0,0,,,,1,linear,,,intermittent desiccation,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,1
HM4a,Trittrasen,E2.8,E2.8,Trampled mesophilous grasslands with annuals,Trittrasenfluren mit einjährigen Arten,,,,congruent,1,graminaceous,,intensive,,,0,,mesic,,0,0,,0,0,0,,,,,,,0,0,0,very_high,,,0.1,,,,intermittent desiccation,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,1,,0,1
KC1c,Feuchtgruenland-Saum,E3,E3,Seasonally wet and wet grassland,Wechselfeuchtes bis feucht-nasses Gruenland,,,,includedIn,1,graminaceous/herbaceous,,?,,,0,saturated ground,wet/very_wet,species_rich,0,1,,0,0,0,,,deep,,,,0,0,0,medium,,,1,linear,,,waterlogged,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,1
KC1d,Nassgruenland-Saum,E3,E3,Seasonally wet and wet grassland,Wechselfeuchtes bis feucht-nasses Gruenland,,,,includedIn,1,graminaceous/herbaceous,,?,,,0,saturated ground,wet/very_wet,species_rich,0,1,,0,0,0,,,deep,,,,0,0,0,medium,,,1,linear,,,waterlogged,,,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,1
EC0,Nass- und Feuchtgruenland,E3.4,E3.4,Moist or wet eutrophic and mesotrophic grassland,feuchtes oder nasses eutrophes und mesotrophes Gruenland,,,,congruent,1,graminaceous/herbaceous,,medium,extensive,,0,saturated ground,wet/very_wet,species_rich,0,1,,0,0,0,,,deep,,,,0,0,0,medium,mowing/grazing,,1,,,,intermittent flooding,,mesotrophic/eutrophic,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,1
EC2,Nass- und Feuchtweide,E3.4,E3.4,Moist or wet eutrophic and mesotrophic grassland,feuchtes oder nasses eutrophes und mesotrophes Gruenland,,,,includedIn,1,graminaceous/herbaceous,,,extensive,,0,saturated ground,wet/very_wet,species_rich,0,1,,0,0,0,,,deep,,,,0,0,0,medium,grazing,,1,,,,intermittent flooding,,mesotrophic/eutrophic,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,1
EE3,Brachgefallenes Nass- und Feuchtgruenland,E3.4,E3.4,Moist or wet eutrophic and mesotrophic grassland,feuchtes oder nasses eutrophes und mesotrophes Gruenland,,,,includedIn,1,graminaceous/herbaceous,,natural,,,0,saturated ground,wet/very_wet,,0,1,,0,0,0,,,deep,,,,0,0,0,medium,,,1,,,,intermittent flooding,,mesotrophic/eutrophic,,,Tree canopy cover below 10%,Shrub canopy cover below 10%,Vegetation cover exceeds 30%,Bare ground negligible or nil,,0,,0,0
